algorithm,data_path,approach,data_label,join_time,total_time,feature_selection_time,depth,accuracy,train_time,feature_importance,join_path_features,cutoff_threshold,redundancy_threshold,rank
RandomForest,target_churn.csv--ACC_KEY-ACCOUNTS.csv--ACC_KEY-ACCOUNT_TYPES.csv--ACC_KEY-ACCOUNT_TRANSACTIONS.csv,ARDA,accounting,,5.553790092468262,4.776113986968994,,0.9375,0.7776761054992676,"{'target_churn.csv.ACC_KEY': 0.0, 'ACCOUNTS.csv.ACCTP_KEY': 0.0, 'ACCOUNTS.csv.ACCH_OPEN_DATE': 0.0}","['target_churn.csv.ACC_KEY', 'ACCOUNTS.csv.ACCTP_KEY', 'ACCOUNTS.csv.ACCH_OPEN_DATE']",,,
ExtraTrees,target_churn.csv--ACC_KEY-ACCOUNTS.csv--ACC_KEY-ACCOUNT_TYPES.csv--ACC_KEY-ACCOUNT_TRANSACTIONS.csv,ARDA,accounting,,5.510080814361572,4.776113986968994,,0.9375,0.7339668273925781,"{'target_churn.csv.ACC_KEY': 0.0, 'ACCOUNTS.csv.ACCTP_KEY': 0.0, 'ACCOUNTS.csv.ACCH_OPEN_DATE': 0.0}","['target_churn.csv.ACC_KEY', 'ACCOUNTS.csv.ACCTP_KEY', 'ACCOUNTS.csv.ACCH_OPEN_DATE']",,,
XGBoost,target_churn.csv--ACC_KEY-ACCOUNTS.csv--ACC_KEY-ACCOUNT_TYPES.csv--ACC_KEY-ACCOUNT_TRANSACTIONS.csv,ARDA,accounting,,4.887604713439941,4.776113986968994,,0.9375,0.11149072647094727,"{'target_churn.csv.ACC_KEY': 0.0, 'ACCOUNTS.csv.ACCTP_KEY': 0.0, 'ACCOUNTS.csv.ACCH_OPEN_DATE': 0.0}","['target_churn.csv.ACC_KEY', 'ACCOUNTS.csv.ACCTP_KEY', 'ACCOUNTS.csv.ACCH_OPEN_DATE']",,,
WeightedEnsemble_L2,target_churn.csv--ACC_KEY-ACCOUNTS.csv--ACC_KEY-ACCOUNT_TYPES.csv--ACC_KEY-ACCOUNT_TRANSACTIONS.csv,ARDA,accounting,,5.207859754562378,4.776113986968994,,0.9375,0.4317457675933838,"{'target_churn.csv.ACC_KEY': 0.0, 'ACCOUNTS.csv.ACCTP_KEY': 0.0, 'ACCOUNTS.csv.ACCH_OPEN_DATE': 0.0}","['target_churn.csv.ACC_KEY', 'ACCOUNTS.csv.ACCTP_KEY', 'ACCOUNTS.csv.ACCH_OPEN_DATE']",,,
LightGBM,nyc,BASE,nyc,,3.135833263397217,,,0.94,3.135833263397217,"{'Project Name': 0.31712511091393086, 'Project Start Date': 0.05217391304347829, 'Project ID': 0.04862466725820767, 'Community Board': 0.022892635314995635, 'NTA - Neighborhood Tabulation Area': 0.015261756876663757, 'Address': 0.007098491570541321, 'Prevailing Wage Status': 0.0015971606033718055, 'Postcode': 0.0010647737355812038, 'Borough': 0.0}","['Project ID', 'Project Name', 'Project Start Date', 'Address', 'Borough', 'Postcode', 'Community Board', 'NTA - Neighborhood Tabulation Area', 'Prevailing Wage Status']",,,
RandomForest,nyc,BASE,nyc,,1.6008059978485107,,,0.932,1.6008059978485107,"{'Project Name': 0.3299023957409051, 'Address': 0.05501330967169478, 'Project Start Date': 0.05501330967169475, 'Project ID': 0.02289263531499557, 'NTA - Neighborhood Tabulation Area': 0.006566104702750697, 'Postcode': 0.006033717834960095, 'Community Board': 0.005856255545696576, 'Prevailing Wage Status': 0.0015971606033717833, 'Borough': 0.0005323868677906019}","['Project ID', 'Project Name', 'Project Start Date', 'Address', 'Borough', 'Postcode', 'Community Board', 'NTA - Neighborhood Tabulation Area', 'Prevailing Wage Status']",,,
ExtraTrees,nyc,BASE,nyc,,1.1312670707702637,,,0.926,1.1312670707702637,"{'Project Name': 0.3357586512866016, 'Address': 0.05430346051464061, 'Project Start Date': 0.04170363797692991, 'Project ID': 0.01650399290150841, 'Community Board': 0.004614019520851831, 'NTA - Neighborhood Tabulation Area': 0.002661934338952987, 'Prevailing Wage Status': 0.0008873114463177068, 'Postcode': 0.0007098491570541432, 'Borough': -0.0010647737355812038}","['Project ID', 'Project Name', 'Project Start Date', 'Address', 'Borough', 'Postcode', 'Community Board', 'NTA - Neighborhood Tabulation Area', 'Prevailing Wage Status']",,,
XGBoost,nyc,BASE,nyc,,0.8548569679260254,,,0.938,0.8548569679260254,"{'Project Name': 0.31854480922803907, 'Project ID': 0.053771073646850055, 'Project Start Date': 0.05128660159716063, 'Address': 0.02750665483584742, 'Postcode': 0.02200532386867795, 'Community Board': 0.010470275066548362, 'Borough': -0.00017746228926349695, 'NTA - Neighborhood Tabulation Area': -0.0005323868677905352, 'Prevailing Wage Status': -0.0007098491570540766}","['Project ID', 'Project Name', 'Project Start Date', 'Address', 'Borough', 'Postcode', 'Community Board', 'NTA - Neighborhood Tabulation Area', 'Prevailing Wage Status']",,,
WeightedEnsemble_L2,nyc,BASE,nyc,,0.5339078903198242,,,0.94,0.5339078903198242,"{'Project Name': 0.31712511091393086, 'Project Start Date': 0.05217391304347829, 'Project ID': 0.04862466725820767, 'Community Board': 0.022892635314995635, 'NTA - Neighborhood Tabulation Area': 0.015261756876663757, 'Address': 0.007098491570541321, 'Prevailing Wage Status': 0.0015971606033718055, 'Postcode': 0.0010647737355812038, 'Borough': 0.0}","['Project ID', 'Project Name', 'Project Start Date', 'Address', 'Borough', 'Postcode', 'Community Board', 'NTA - Neighborhood Tabulation Area', 'Prevailing Wage Status']",,,
LightGBM,school,BASE,school,,0.262005090713501,,,0.721830985915493,0.262005090713501,"{'School Type': 0.09070422535211271, 'Total Parent Response Rate (%)': 0.05971830985915496, 'Total Student Response Rate (%)': 0.023098591549295812, 'School Name': 0.019154929577464876, 'Total Teacher Response Rate (%)': 0.018591549295774713}","['DBN', 'School Name', 'School Type', 'Total Parent Response Rate (%)', 'Total Teacher Response Rate (%)', 'Total Student Response Rate (%)']",,,
RandomForest,school,BASE,school,,0.9232268333435059,,,0.6795774647887324,0.9232268333435059,"{'Total Parent Response Rate (%)': 0.07154929577464779, 'School Type': 0.03605633802816897, 'Total Student Response Rate (%)': 0.03605633802816897, 'Total Teacher Response Rate (%)': 0.028169014084507005, 'School Name': 0.020281690140845042}","['DBN', 'School Name', 'School Type', 'Total Parent Response Rate (%)', 'Total Teacher Response Rate (%)', 'Total Student Response Rate (%)']",,,
ExtraTrees,school,BASE,school,,0.9373829364776611,,,0.6971830985915493,0.9373829364776611,"{'Total Parent Response Rate (%)': 0.03887323943661971, 'Total Student Response Rate (%)': 0.03549295774647885, 'School Name': 0.011830985915492942, 'School Type': 0.010140845070422521, 'Total Teacher Response Rate (%)': 0.0050704225352112605}","['DBN', 'School Name', 'School Type', 'Total Parent Response Rate (%)', 'Total Teacher Response Rate (%)', 'Total Student Response Rate (%)']",,,
XGBoost,school,BASE,school,,0.3389899730682373,,,0.7288732394366197,0.3389899730682373,"{'Total Parent Response Rate (%)': 0.08225352112676061, 'Total Student Response Rate (%)': 0.07774647887323949, 'School Type': 0.03830985915492964, 'Total Teacher Response Rate (%)': 0.027042253521126835, 'School Name': 0.024225352112676134}","['DBN', 'School Name', 'School Type', 'Total Parent Response Rate (%)', 'Total Teacher Response Rate (%)', 'Total Student Response Rate (%)']",,,
WeightedEnsemble_L2,school,BASE,school,,0.5434670448303223,,,0.7323943661971831,0.5434670448303223,"{'Total Parent Response Rate (%)': 0.07887323943661977, 'Total Student Response Rate (%)': 0.06647887323943666, 'School Type': 0.040000000000000056, 'Total Teacher Response Rate (%)': 0.026478873239436696, 'School Name': 0.023661971830985996}","['DBN', 'School Name', 'School Type', 'Total Parent Response Rate (%)', 'Total Teacher Response Rate (%)', 'Total Student Response Rate (%)']",,,
LightGBM,credit,BASE,credit,,0.1988208293914795,,,0.70625,0.1988208293914795,"{'credit_amount': 0.019999999999999952, 'age': 0.0030000000000000027}","['age', 'credit_amount']",,,
RandomForest,credit,BASE,credit,,0.9249727725982666,,,0.625,0.9249727725982666,"{'credit_amount': 0.05300000000000005, 'age': 0.0020000000000000018}","['age', 'credit_amount']",,,
ExtraTrees,credit,BASE,credit,,0.8149781227111816,,,0.60625,0.8149781227111816,"{'credit_amount': 0.026000000000000023, 'age': -0.030000000000000006}","['age', 'credit_amount']",,,
XGBoost,credit,BASE,credit,,0.15337228775024414,,,0.675,0.15337228775024414,"{'credit_amount': 0.03400000000000003, 'age': 0.010000000000000009}","['age', 'credit_amount']",,,
WeightedEnsemble_L2,credit,BASE,credit,,0.7630891799926758,,,0.70625,0.7630891799926758,"{'credit_amount': 0.019999999999999952, 'age': 0.0030000000000000027}","['age', 'credit_amount']",,,
LightGBM,steel,BASE,steel,,0.26124024391174316,,,0.8553054662379421,0.26124024391174316,"{'V14': 0.152185089974293, 'V27': 0.12544987146529557, 'V29': 0.08534704370179944, 'V28': 0.07352185089974286, 'V32': 0.028791773778920237, 'V3': 0.020051413881748026, 'V13': 0.012853470437017945}","['V13', 'V14', 'V27', 'V28', 'V29', 'V3', 'V32']",,,
RandomForest,steel,BASE,steel,,0.894650936126709,,,0.8231511254019293,0.894650936126709,"{'V27': 0.15732647814910022, 'V14': 0.13727506426735217, 'V29': 0.08431876606683804, 'V28': 0.0724935732647815, 'V3': 0.05655526992287916, 'V13': 0.035989717223650367, 'V32': 0.020565552699228773}","['V13', 'V14', 'V27', 'V28', 'V29', 'V3', 'V32']",,,
ExtraTrees,steel,BASE,steel,,0.8833560943603516,,,0.8392282958199357,0.8833560943603516,"{'V14': 0.19897172236503863, 'V27': 0.14447300771208232, 'V29': 0.08277634961439592, 'V28': 0.07506426735218512, 'V3': 0.03701799485861186, 'V13': 0.032904884318766106, 'V32': 0.03136246786632395}","['V13', 'V14', 'V27', 'V28', 'V29', 'V3', 'V32']",,,
XGBoost,steel,BASE,steel,,0.2923600673675537,,,0.8520900321543409,0.2923600673675537,"{'V14': 0.174293059125964, 'V27': 0.12956298200514138, 'V29': 0.08586118251928018, 'V28': 0.06838046272493574, 'V3': 0.03856041131105396, 'V32': 0.030334190231362457, 'V13': 0.021593830334190246}","['V13', 'V14', 'V27', 'V28', 'V29', 'V3', 'V32']",,,
WeightedEnsemble_L2,steel,BASE,steel,,0.5404491424560547,,,0.8553054662379421,0.5404491424560547,"{'V14': 0.152185089974293, 'V27': 0.12544987146529557, 'V29': 0.08534704370179944, 'V28': 0.07352185089974286, 'V32': 0.028791773778920237, 'V3': 0.020051413881748026, 'V13': 0.012853470437017945}","['V13', 'V14', 'V27', 'V28', 'V29', 'V3', 'V32']",,,
LightGBM,accounting,BASE,accounting,,0.10772037506103516,,,0.9375,0.10772037506103516,{'ACC_KEY': 0.0},"['ACC_KEY', 'date_horizon']",,,
RandomForest,accounting,BASE,accounting,,0.8295118808746338,,,0.9375,0.8295118808746338,{'ACC_KEY': 0.0},"['ACC_KEY', 'date_horizon']",,,
ExtraTrees,accounting,BASE,accounting,,0.7809772491455078,,,0.9375,0.7809772491455078,{'ACC_KEY': 0.0},"['ACC_KEY', 'date_horizon']",,,
XGBoost,accounting,BASE,accounting,,0.10521292686462402,,,0.9375,0.10521292686462402,{'ACC_KEY': 0.0},"['ACC_KEY', 'date_horizon']",,,
WeightedEnsemble_L2,accounting,BASE,accounting,,0.47655224800109863,,,0.9375,0.47655224800109863,{'ACC_KEY': 0.0},"['ACC_KEY', 'date_horizon']",,,
LightGBM,housing.csv--Borough-film_permits.csv,TFD_BFS,nyc,,833.3390202522278,832.4418711662292,,0.918,0.8971490859985352,"{'housing.csv.Project ID': 0.20319432120674358, 'housing.csv.Project Start Date': 0.07382431233362914, 'housing.csv.NTA - Neighborhood Tabulation Area': 0.029636202307009786, 'housing.csv.Community Board': 0.01384205856255547, 'housing.csv.Postcode': 0.011712511091393107, 'housing.csv.Project Name': 0.011535048802129567, 'housing.csv.Project Start Date.month': 0.007630878438331878, 'housing.csv.Project Start Date.day': 0.007453416149068337, 'film_permits.csv.ZipCode(s)': 0.001242236024844745, 'housing.csv.Prevailing Wage Status': 0.0007098491570541432, 'film_permits.csv.EndDateTime': 0.000532386867790624, 'housing.csv.Project Start Date.year': 0.0003549245785270827, 'film_permits.csv.Borough': 0.0, 'film_permits.csv.EnteredOn': 0.0, 'film_permits.csv.EventID': 0.0, 'housing.csv.Borough': 0.0, 'film_permits.csv.StartDateTime': 0.0, 'film_permits.csv.ParkingHeld': 0.0, 'housing.csv.Address': -0.0003549245785270383, 'housing.csv.Project Start Date.dayofweek': -0.0012422360248447006}","['film_permits.csv.ParkingHeld', 'film_permits.csv.Borough', 'film_permits.csv.EndDateTime', 'film_permits.csv.ZipCode(s)', 'film_permits.csv.StartDateTime', 'film_permits.csv.EventID', 'film_permits.csv.EnteredOn', 'housing.csv.Postcode', 'housing.csv.Project Name', 'housing.csv.NTA - Neighborhood Tabulation Area', 'housing.csv.Project Start Date.month', 'housing.csv.Project ID', 'housing.csv.Project Start Date.day', 'housing.csv.Project Start Date.dayofweek', 'housing.csv.Project Start Date', 'housing.csv.Address', 'housing.csv.Community Board', 'housing.csv.Borough', 'housing.csv.Prevailing Wage Status', 'housing.csv.Project Start Date.year']",0.65,,
RandomForest,housing.csv--Borough-film_permits.csv,TFD_BFS,nyc,,833.3397030830383,832.4418711662292,,0.914,0.897831916809082,"{'housing.csv.Project Name': 0.1817213842058563, 'housing.csv.Project ID': 0.04844720496894415, 'housing.csv.Project Start Date': 0.014906832298136673, 'housing.csv.Project Start Date.month': 0.014729370008873133, 'housing.csv.NTA - Neighborhood Tabulation Area': 0.006921029281277735, 'housing.csv.Community Board': 0.005146406388642455, 'housing.csv.Postcode': 0.004436557231588334, 'housing.csv.Project Start Date.day': 0.0030168589174800696, 'housing.csv.Project Start Date.year': 0.002307009760425949, 'housing.csv.Prevailing Wage Status': 0.002129547471162385, 'film_permits.csv.Borough': -0.001064773735581137, 'film_permits.csv.EnteredOn': -0.0012422360248446785, 'film_permits.csv.ParkingHeld': -0.0015971606033717612, 'film_permits.csv.EndDateTime': -0.0019520851818988216, 'housing.csv.Address': -0.002129547471162363, 'film_permits.csv.ZipCode(s)': -0.002484472049689401, 'film_permits.csv.EventID': -0.0028393966282164616, 'housing.csv.Borough': -0.0028393966282164616, 'film_permits.csv.StartDateTime': -0.0031943212067435, 'housing.csv.Project Start Date.dayofweek': -0.004081632653061207}","['film_permits.csv.ParkingHeld', 'film_permits.csv.Borough', 'film_permits.csv.EndDateTime', 'film_permits.csv.ZipCode(s)', 'film_permits.csv.StartDateTime', 'film_permits.csv.EventID', 'film_permits.csv.EnteredOn', 'housing.csv.Postcode', 'housing.csv.Project Name', 'housing.csv.NTA - Neighborhood Tabulation Area', 'housing.csv.Project Start Date.month', 'housing.csv.Project ID', 'housing.csv.Project Start Date.day', 'housing.csv.Project Start Date.dayofweek', 'housing.csv.Project Start Date', 'housing.csv.Address', 'housing.csv.Community Board', 'housing.csv.Borough', 'housing.csv.Prevailing Wage Status', 'housing.csv.Project Start Date.year']",0.65,,
ExtraTrees,housing.csv--Borough-film_permits.csv,TFD_BFS,nyc,,833.2858982086182,832.4418711662292,,0.914,0.844027042388916,"{'housing.csv.Project Name': 0.16983141082519965, 'housing.csv.Project ID': 0.0275066548358474, 'housing.csv.Postcode': 0.019698314108252003, 'housing.csv.Project Start Date.month': 0.019520851818988504, 'housing.csv.Project Start Date': 0.017746228926353157, 'housing.csv.Project Start Date.year': 0.017746228926353157, 'housing.csv.Community Board': 0.00922803904170364, 'housing.csv.Project Start Date.day': 0.00869565217391306, 'housing.csv.Project Start Date.dayofweek': 0.006566104702750697, 'housing.csv.Address': 0.005323868677905952, 'film_permits.csv.ParkingHeld': 0.0017746228926353025, 'housing.csv.NTA - Neighborhood Tabulation Area': 0.0015971606033718278, 'film_permits.csv.EndDateTime': 0.0015971606033718055, 'film_permits.csv.EnteredOn': 0.001064773735581226, 'film_permits.csv.Borough': 0.0008873114463176845, 'housing.csv.Prevailing Wage Status': 0.0008873114463176845, 'film_permits.csv.ZipCode(s)': -0.0007098491570540988, 'film_permits.csv.StartDateTime': -0.0017746228926352804, 'housing.csv.Borough': -0.0021295474711623408, 'film_permits.csv.EventID': -0.0024844720496894233}","['film_permits.csv.ParkingHeld', 'film_permits.csv.Borough', 'film_permits.csv.EndDateTime', 'film_permits.csv.ZipCode(s)', 'film_permits.csv.StartDateTime', 'film_permits.csv.EventID', 'film_permits.csv.EnteredOn', 'housing.csv.Postcode', 'housing.csv.Project Name', 'housing.csv.NTA - Neighborhood Tabulation Area', 'housing.csv.Project Start Date.month', 'housing.csv.Project ID', 'housing.csv.Project Start Date.day', 'housing.csv.Project Start Date.dayofweek', 'housing.csv.Project Start Date', 'housing.csv.Address', 'housing.csv.Community Board', 'housing.csv.Borough', 'housing.csv.Prevailing Wage Status', 'housing.csv.Project Start Date.year']",0.65,,
XGBoost,housing.csv--Borough-film_permits.csv,TFD_BFS,nyc,,833.7163991928101,832.4418711662292,,0.932,1.2745280265808105,"{'housing.csv.Project Name': 0.13345164152617567, 'housing.csv.Project ID': 0.11002661934338949, 'housing.csv.Postcode': 0.06353149955634421, 'housing.csv.Project Start Date': 0.042058562555456924, 'housing.csv.Project Start Date.day': 0.010292812777284777, 'housing.csv.Project Start Date.month': 0.008695652173913016, 'housing.csv.Community Board': 0.008695652173913016, 'housing.csv.NTA - Neighborhood Tabulation Area': 0.0070984915705412325, 'film_permits.csv.EndDateTime': 0.0019520851818987772, 'housing.csv.Prevailing Wage Status': 0.0015971606033717612, 'film_permits.csv.ZipCode(s)': 0.0003549245785270383, 'housing.csv.Project Start Date.year': 0.00035492457852701607, 'film_permits.csv.Borough': 0.0, 'film_permits.csv.EnteredOn': 0.0, 'film_permits.csv.EventID': 0.0, 'housing.csv.Borough': 0.0, 'film_permits.csv.StartDateTime': 0.0, 'housing.csv.Address': -0.0005323868677906462, 'film_permits.csv.ParkingHeld': -0.0012422360248447895, 'housing.csv.Project Start Date.dayofweek': -0.0030168589174800918}","['film_permits.csv.ParkingHeld', 'film_permits.csv.Borough', 'film_permits.csv.EndDateTime', 'film_permits.csv.ZipCode(s)', 'film_permits.csv.StartDateTime', 'film_permits.csv.EventID', 'film_permits.csv.EnteredOn', 'housing.csv.Postcode', 'housing.csv.Project Name', 'housing.csv.NTA - Neighborhood Tabulation Area', 'housing.csv.Project Start Date.month', 'housing.csv.Project ID', 'housing.csv.Project Start Date.day', 'housing.csv.Project Start Date.dayofweek', 'housing.csv.Project Start Date', 'housing.csv.Address', 'housing.csv.Community Board', 'housing.csv.Borough', 'housing.csv.Prevailing Wage Status', 'housing.csv.Project Start Date.year']",0.65,,
WeightedEnsemble_L2,housing.csv--Borough-film_permits.csv,TFD_BFS,nyc,,832.9271874427795,832.4418711662292,,0.932,0.48531627655029297,"{'housing.csv.Project Name': 0.13345164152617567, 'housing.csv.Project ID': 0.11002661934338949, 'housing.csv.Postcode': 0.06353149955634421, 'housing.csv.Project Start Date': 0.042058562555456924, 'housing.csv.Project Start Date.day': 0.010292812777284777, 'housing.csv.Project Start Date.month': 0.008695652173913016, 'housing.csv.Community Board': 0.008695652173913016, 'housing.csv.NTA - Neighborhood Tabulation Area': 0.0070984915705412325, 'film_permits.csv.EndDateTime': 0.0019520851818987772, 'housing.csv.Prevailing Wage Status': 0.0015971606033717612, 'film_permits.csv.ZipCode(s)': 0.0003549245785270383, 'housing.csv.Project Start Date.year': 0.00035492457852701607, 'film_permits.csv.Borough': 0.0, 'film_permits.csv.EnteredOn': 0.0, 'film_permits.csv.EventID': 0.0, 'housing.csv.Borough': 0.0, 'film_permits.csv.StartDateTime': 0.0, 'housing.csv.Address': -0.0005323868677906462, 'film_permits.csv.ParkingHeld': -0.0012422360248447895, 'housing.csv.Project Start Date.dayofweek': -0.0030168589174800918}","['film_permits.csv.ParkingHeld', 'film_permits.csv.Borough', 'film_permits.csv.EndDateTime', 'film_permits.csv.ZipCode(s)', 'film_permits.csv.StartDateTime', 'film_permits.csv.EventID', 'film_permits.csv.EnteredOn', 'housing.csv.Postcode', 'housing.csv.Project Name', 'housing.csv.NTA - Neighborhood Tabulation Area', 'housing.csv.Project Start Date.month', 'housing.csv.Project ID', 'housing.csv.Project Start Date.day', 'housing.csv.Project Start Date.dayofweek', 'housing.csv.Project Start Date', 'housing.csv.Address', 'housing.csv.Community Board', 'housing.csv.Borough', 'housing.csv.Prevailing Wage Status', 'housing.csv.Project Start Date.year']",0.65,,
LightGBM,housing.csv--StartDate-recent_contract_awards.csv,TFD_BFS,nyc,,833.2066669464111,832.4418711662292,,0.916,0.7647957801818848,"{'housing.csv.Project ID': 0.18101153504880213, 'housing.csv.NTA - Neighborhood Tabulation Area': 0.03655723158828752, 'recent_contract_awards.csv.RequestID': 0.02661934338952978, 'housing.csv.Community Board': 0.016326530612244938, 'housing.csv.Postcode': 0.012954747116237852, 'housing.csv.Project Name': 0.010470275066548362, 'housing.csv.Project Start Date.month': 0.009582963620230745, 'housing.csv.Project Start Date.day': 0.006033717834960118, 'housing.csv.Project Start Date': 0.00390417036379771, 'housing.csv.Prevailing Wage Status': 0.0030168589174800254, 'housing.csv.Project Start Date.dayofweek': 0.0007098491570541432, 'housing.csv.Borough': 0.0, 'housing.csv.Project Start Date.year': 0.0, 'housing.csv.Address': -0.00035492457852701607}","['recent_contract_awards.csv.RequestID', 'housing.csv.Postcode', 'housing.csv.Project Name', 'housing.csv.NTA - Neighborhood Tabulation Area', 'housing.csv.Project Start Date.month', 'housing.csv.Project ID', 'housing.csv.Project Start Date.day', 'housing.csv.Project Start Date.dayofweek', 'housing.csv.Project Start Date', 'housing.csv.Address', 'housing.csv.Community Board', 'housing.csv.Borough', 'housing.csv.Prevailing Wage Status', 'housing.csv.Project Start Date.year']",0.65,,
RandomForest,housing.csv--StartDate-recent_contract_awards.csv,TFD_BFS,nyc,,833.326981306076,832.4418711662292,,0.912,0.8851101398468018,"{'housing.csv.Project Name': 0.17497781721384206, 'housing.csv.Project ID': 0.056255545696539545, 'housing.csv.Project Start Date': 0.014019520851819012, 'housing.csv.Postcode': 0.012954747116237831, 'housing.csv.NTA - Neighborhood Tabulation Area': 0.012954747116237831, 'housing.csv.Community Board': 0.011712511091393107, 'housing.csv.Project Start Date.month': 0.010470275066548407, 'housing.csv.Project Start Date.day': 0.009050576752440143, 'recent_contract_awards.csv.RequestID': 0.0051464063886424325, 'housing.csv.Project Start Date.year': 0.002661934338952987, 'housing.csv.Borough': 0.0015971606033718055, 'housing.csv.Prevailing Wage Status': 0.0007098491570541432, 'housing.csv.Project Start Date.dayofweek': -0.0014196983141082197, 'housing.csv.Address': -0.0028393966282164616}","['recent_contract_awards.csv.RequestID', 'housing.csv.Postcode', 'housing.csv.Project Name', 'housing.csv.NTA - Neighborhood Tabulation Area', 'housing.csv.Project Start Date.month', 'housing.csv.Project ID', 'housing.csv.Project Start Date.day', 'housing.csv.Project Start Date.dayofweek', 'housing.csv.Project Start Date', 'housing.csv.Address', 'housing.csv.Community Board', 'housing.csv.Borough', 'housing.csv.Prevailing Wage Status', 'housing.csv.Project Start Date.year']",0.65,,
ExtraTrees,housing.csv--StartDate-recent_contract_awards.csv,TFD_BFS,nyc,,833.2525832653046,832.4418711662292,,0.906,0.8107120990753174,"{'housing.csv.Project Name': 0.1744454303460515, 'housing.csv.Project ID': 0.04383318544809234, 'housing.csv.Postcode': 0.03886424134871347, 'housing.csv.Project Start Date.month': 0.020940550133096793, 'housing.csv.Project Start Date': 0.0172138420585626, 'housing.csv.Project Start Date.year': 0.014906832298136719, 'recent_contract_awards.csv.RequestID': 0.01082519964507549, 'housing.csv.Community Board': 0.010825199645075445, 'housing.csv.NTA - Neighborhood Tabulation Area': 0.010647737355811926, 'housing.csv.Project Start Date.day': 0.009937888198757804, 'housing.csv.Borough': 0.006566104702750741, 'housing.csv.Project Start Date.dayofweek': 0.003726708074534191, 'housing.csv.Prevailing Wage Status': 0.0007098491570541432, 'housing.csv.Address': 0.0005323868677906462}","['recent_contract_awards.csv.RequestID', 'housing.csv.Postcode', 'housing.csv.Project Name', 'housing.csv.NTA - Neighborhood Tabulation Area', 'housing.csv.Project Start Date.month', 'housing.csv.Project ID', 'housing.csv.Project Start Date.day', 'housing.csv.Project Start Date.dayofweek', 'housing.csv.Project Start Date', 'housing.csv.Address', 'housing.csv.Community Board', 'housing.csv.Borough', 'housing.csv.Prevailing Wage Status', 'housing.csv.Project Start Date.year']",0.65,,
XGBoost,housing.csv--StartDate-recent_contract_awards.csv,TFD_BFS,nyc,,833.2229332923889,832.4418711662292,,0.922,0.781062126159668,"{'housing.csv.Project Name': 0.14906832298136644, 'housing.csv.Project ID': 0.09370008873114459, 'housing.csv.Postcode': 0.06424134871339837, 'recent_contract_awards.csv.RequestID': 0.012599822537710725, 'housing.csv.Project Start Date': 0.009050576752440077, 'housing.csv.NTA - Neighborhood Tabulation Area': 0.004791481810115283, 'housing.csv.Community Board': 0.003549245785270583, 'housing.csv.Prevailing Wage Status': 0.0012422360248446785, 'housing.csv.Project Start Date.day': 0.0010647737355811593, 'housing.csv.Project Start Date.month': 0.000887311446317618, 'housing.csv.Project Start Date.year': 0.0, 'housing.csv.Address': -0.0010647737355812038, 'housing.csv.Borough': -0.001064773735581226, 'housing.csv.Project Start Date.dayofweek': -0.0037267080745341684}","['recent_contract_awards.csv.RequestID', 'housing.csv.Postcode', 'housing.csv.Project Name', 'housing.csv.NTA - Neighborhood Tabulation Area', 'housing.csv.Project Start Date.month', 'housing.csv.Project ID', 'housing.csv.Project Start Date.day', 'housing.csv.Project Start Date.dayofweek', 'housing.csv.Project Start Date', 'housing.csv.Address', 'housing.csv.Community Board', 'housing.csv.Borough', 'housing.csv.Prevailing Wage Status', 'housing.csv.Project Start Date.year']",0.65,,
WeightedEnsemble_L2,housing.csv--StartDate-recent_contract_awards.csv,TFD_BFS,nyc,,832.9113788604736,832.4418711662292,,0.926,0.46950769424438477,"{'housing.csv.Project Name': 0.13788819875776395, 'housing.csv.Project ID': 0.0825199645075421, 'housing.csv.Postcode': 0.03886424134871336, 'housing.csv.Project Start Date': 0.010470275066548318, 'recent_contract_awards.csv.RequestID': 0.010115350488021257, 'housing.csv.NTA - Neighborhood Tabulation Area': 0.007275953859804773, 'housing.csv.Community Board': 0.004791481810115306, 'housing.csv.Project Start Date.day': 0.003549245785270605, 'housing.csv.Project Start Date.month': 0.0026619343389529425, 'housing.csv.Address': 0.0019520851818987995, 'housing.csv.Prevailing Wage Status': 0.0014196983141082197, 'housing.csv.Borough': 0.0005323868677905574, 'housing.csv.Project Start Date.year': 0.0005323868677905574, 'housing.csv.Project Start Date.dayofweek': -0.0014196983141082863}","['recent_contract_awards.csv.RequestID', 'housing.csv.Postcode', 'housing.csv.Project Name', 'housing.csv.NTA - Neighborhood Tabulation Area', 'housing.csv.Project Start Date.month', 'housing.csv.Project ID', 'housing.csv.Project Start Date.day', 'housing.csv.Project Start Date.dayofweek', 'housing.csv.Project Start Date', 'housing.csv.Address', 'housing.csv.Community Board', 'housing.csv.Borough', 'housing.csv.Prevailing Wage Status', 'housing.csv.Project Start Date.year']",0.65,,
